mar_id,mod_mrc_id,model,trim,body,mod_trm_id
5091,1,Astro,Base,Minivan,1
5092,1,Astro,Base,minivan,1
5093,1,Astro,LS,minivan,1
5094,1,Astro Cargo,Base,Minivan,1
5095,1,Astro Cargo,Base,minivan,1
5096,1,Avalanche,1500,Crew Cab,1
5097,1,Avalanche,1500,crew cab,1
5098,1,Avalanche,1500 LS,Crew Cab,1
5099,1,Avalanche,1500 LS,crew cab,1
5100,1,Avalanche,2500,Crew Cab,1
5101,1,Avalanche,LS,Crew Cab,1
5102,1,Avalanche,LS,crew cab,1
5103,1,Avalanche,LT,Crew Cab,1
5104,1,Avalanche,LT,crew cab,1
5105,1,Avalanche,LT1,crew cab,1
5106,1,Avalanche,LTZ,Crew Cab,1
5107,1,Avalanche,LTZ,crew cab,1
5108,1,Aveo,1LT,Sedan,1
5109,1,Aveo,1LT,sedan,1
5110,1,Aveo,2LT,Sedan,1
5111,1,Aveo,2LT,sedan,1
5112,1,Aveo,Aveo5 1LT,Hatchback,1
5113,1,Aveo,Aveo5 1LT,hatchback,1
5114,1,Aveo,Aveo5 1LT,hatchback,2
5115,1,Aveo,Aveo5 2LT,Hatchback,1
5116,1,Aveo,Aveo5 2LT,Hatchback,2
5117,1,Aveo,Aveo5 2LT,hatchback,1
5118,1,Aveo,Aveo5 LS,Hatchback,1
5119,1,Aveo,Aveo5 LS,Hatchback,2
5120,1,Aveo,Aveo5 LS,hatchback,1
5121,1,Aveo,Aveo5 LS,hatchback,2
5122,1,Aveo,Aveo5 Special Value,Hatchback,1
5123,1,Aveo,Aveo5 Special Value,hatchback,1
5124,1,Aveo,Aveo5 Special Value,hatchback,2
5125,1,Aveo,Base,Sedan,1
5126,1,Aveo,Base,sedan,1
5127,1,Aveo,LS,Sedan,1
5128,1,Aveo,LS,Sedan,2
5129,1,Aveo,LS,hatchback,1
5130,1,Aveo,LS,hatchback,2
5131,1,Aveo,LS,sedan,1
5132,1,Aveo,LS,sedan,2
5133,1,Aveo,LT,Hatchback,1
5134,1,Aveo,LT,Sedan,1
5135,1,Aveo,LT,hatchback,1
5136,1,Aveo,LT,sedan,1
5137,1,Black Diamond Avalanche,LT,crew cab,1
5138,1,Black Diamond Avalanche,LTZ,Crew Cab,1
5139,1,Black Diamond Avalanche,LTZ,crew cab,1
5140,1,Blazer,Base,SUV,1
5141,1,Blazer,Base,suv,1
5142,1,Blazer,LS,SUV,1
5143,1,Blazer,LS,suv,1
5144,1,Blazer,LT,SUV,1
5145,1,Blazer,LT,suv,1
5146,1,Blazer,TrailBlazer,suv,1
5147,1,Blazer,Trailblazer,suv,1
5148,1,C/K 1500 Series,Base,Regular Cab,2
5149,1,C/K 1500 Series,Silverado,Regular Cab,1
5150,1,C/K 1500 Series,Silverado,regular cab,2
5151,1,C/K 3500 Series,LS,crew cab,1
5152,1,Camaro,1LT,Coupe,1
5153,1,Camaro,1LT,Coupe,2
5154,1,Camaro,1LT,convertible,1
5155,1,Camaro,1LT,coupe,1
5156,1,Camaro,1LT,coupe,2
5157,1,Camaro,1SS,Coupe,1
5158,1,Camaro,1SS,Coupe,2
5159,1,Camaro,1SS,coupe,1
5160,1,Camaro,1SS,coupe,2
5161,1,Camaro,2LT,Convertible,1
5162,1,Camaro,2LT,Coupe,1
5163,1,Camaro,2LT,Coupe,2
5164,1,Camaro,2LT,convertible,1
5165,1,Camaro,2LT,coupe,1
5166,1,Camaro,2LT,coupe,2
5167,1,Camaro,2SS,Convertible,1
5168,1,Camaro,2SS,Convertible,2
5169,1,Camaro,2SS,Coupe,1
5170,1,Camaro,2SS,Coupe,2
5171,1,Camaro,2SS,convertible,1
5172,1,Camaro,2SS,coupe,1
5173,1,Camaro,2SS,coupe,2
5174,1,Camaro,Base,Convertible,1
5175,1,Camaro,Base,Hatchback,2
5176,1,Camaro,Base,hatchback,1
5177,1,Camaro,Base,hatchback,2
5178,1,Camaro,LS,Coupe,1
5179,1,Camaro,LS,Coupe,2
5180,1,Camaro,LS,coupe,1
5181,1,Camaro,LS,coupe,2
5182,1,Camaro,LT,Convertible,1
5183,1,Camaro,LT,Convertible,2
5184,1,Camaro,LT,Coupe,1
5185,1,Camaro,LT,Coupe,2
5186,1,Camaro,LT,convertible,1
5187,1,Camaro,LT,coupe,1
5188,1,Camaro,LT,coupe,2
5189,1,Camaro,SS,Convertible,1
5190,1,Camaro,SS,Convertible,2
5191,1,Camaro,SS,Coupe,1
5192,1,Camaro,SS,Coupe,2
5193,1,Camaro,SS,convertible,1
5194,1,Camaro,SS,coupe,1
5195,1,Camaro,SS,coupe,2
5196,1,Camaro,Z/28,Coupe,2
5197,1,Camaro,Z/28,coupe,2
5198,1,Camaro,ZL1,Coupe,2
5199,1,Camaro,ZL1,coupe,1
5200,1,Camaro,ZL1,coupe,2
5201,1,Caprice,Classic,Sedan,1
5202,1,Caprice,Classic,sedan,1
5203,1,Captiva Sport,1LS Fleet,SUV,1
5204,1,Captiva Sport,1LS Fleet,suv,1
5205,1,Captiva Sport,1LT Fleet,SUV,1
5206,1,Captiva Sport,1LT Fleet,suv,1
5207,1,Captiva Sport,2LS Fleet,SUV,1
5208,1,Captiva Sport,2LS Fleet,suv,1
5209,1,Captiva Sport,LS Fleet,SUV,1
5210,1,Captiva Sport,LS Fleet,suv,1
5211,1,Captiva Sport,LT Fleet,SUV,1
5212,1,Captiva Sport,LT Fleet,suv,1
5213,1,Captiva Sport,LTZ Fleet,SUV,1
5214,1,Captiva Sport,LTZ Fleet,suv,1
5215,1,Cavalier,Base,Coupe,1
5216,1,Cavalier,Base,Coupe,2
5217,1,Cavalier,Base,Sedan,1
5218,1,Cavalier,Base,coupe,1
5219,1,Cavalier,Base,coupe,2
5220,1,Cavalier,Base,sedan,1
5221,1,Cavalier,Base,sedan,2
5222,1,Cavalier,LS,Coupe,1
5223,1,Cavalier,LS,Sedan,1
5224,1,Cavalier,LS,coupe,1
5225,1,Cavalier,LS,sedan,1
5226,1,Cavalier,LS Sport,Sedan,1
5227,1,Cavalier,LS Sport,coupe,1
5228,1,Cavalier,Z24,Convertible,1
5229,1,Cavalier,Z24,coupe,1
5230,1,Classic,Fleet,sedan,1
5231,1,Cobalt,Base,Coupe,1
5232,1,Cobalt,Base,Coupe,2
5233,1,Cobalt,Base,Sedan,1
5234,1,Cobalt,Base,coupe,1
5235,1,Cobalt,Base,sedan,1
5236,1,Cobalt,LS,Coupe,1
5237,1,Cobalt,LS,Coupe,2
5238,1,Cobalt,LS,Sedan,1
5239,1,Cobalt,LS,Sedan,2
5240,1,Cobalt,LS,coupe,1
5241,1,Cobalt,LS,coupe,2
5242,1,Cobalt,LS,sedan,1
5243,1,Cobalt,LS,sedan,2
5244,1,Cobalt,LT,Coupe,1
5245,1,Cobalt,LT,Sedan,1
5246,1,Cobalt,LT,Sedan,2
5247,1,Cobalt,LT,coupe,1
5248,1,Cobalt,LT,coupe,2
5249,1,Cobalt,LT,sedan,1
5250,1,Cobalt,LTZ,sedan,1
5251,1,Cobalt,SS,Coupe,2
5252,1,Cobalt,SS,coupe,1
5253,1,Cobalt,SS,coupe,2
5254,1,Cobalt,SS,sedan,2
5255,1,Cobalt,Sport,Coupe,1
5256,1,Cobalt,Sport,Coupe,2
5257,1,Cobalt,Sport,Sedan,1
5258,1,Cobalt,Sport,sedan,1
5259,1,Colorado,1LT,Crew Cab,1
5260,1,Colorado,1LT,Extended Cab,1
5261,1,Colorado,1LT,crew cab,1
5262,1,Colorado,2LT,crew cab,1
5263,1,Colorado,Base,Extended Cab,1
5264,1,Colorado,LS,extended cab,1
5265,1,Colorado,LS,extended cab,2
5266,1,Colorado,LT,Crew Cab,1
5267,1,Colorado,LT,Extended Cab,1
5268,1,Colorado,LT,Regular Cab,1
5269,1,Colorado,LT,crew cab,1
5270,1,Colorado,LT,extended cab,1
5271,1,Colorado,LT,regular cab,1
5272,1,Colorado,LT1,Crew Cab,1
5273,1,Colorado,LT1,Extended Cab,1
5274,1,Colorado,LT1,crew cab,1
5275,1,Colorado,LT1,extended cab,1
5276,1,Colorado,LT2,Crew Cab,1
5277,1,Colorado,Work Truck,Extended Cab,1
5278,1,Colorado,Work Truck,Regular Cab,1
5279,1,Colorado,Work Truck,Regular Cab,2
5280,1,Colorado,Work Truck,extended cab,1
5281,1,Colorado,Work Truck,regular cab,1
5282,1,Colorado,Work Truck,regular cab,2
5283,1,Colorado,Z71,Crew Cab,1
5284,1,Colorado,Z71,Extended Cab,1
5285,1,Colorado,Z71,crew cab,1
5286,1,Colorado,Z71,extended cab,1
5287,1,Colorado,Z71 LS,Crew Cab,1
5288,1,Colorado,Z85,Extended Cab,1
5289,1,Colorado,Z85,Regular Cab,1
5290,1,Colorado,Z85,extended cab,1
5291,1,Colorado,Z85,regular cab,1
5292,1,Colorado,Z85,regular cab,2
5293,1,Colorado,Z85 LS Base,Crew Cab,1
5294,1,Colorado,Z85 LS Base,crew cab,1
5295,1,Colorado,ZQ8,regular cab,1
5296,1,Corvette,427,Convertible,2
5297,1,Corvette,Base,Convertible,1
5298,1,Corvette,Base,Convertible,2
5299,1,Corvette,Base,Coupe,1
5300,1,Corvette,Base,Coupe,2
5301,1,Corvette,Base,Hatchback,1
5302,1,Corvette,Base,convertible,1
5303,1,Corvette,Base,convertible,2
5304,1,Corvette,Base,coupe,1
5305,1,Corvette,Base,coupe,2
5306,1,Corvette,Base,hatchback,1
5307,1,Corvette,GS,Convertible,1
5308,1,Corvette,GS,Coupe,1
5309,1,Corvette,GS,Coupe,2
5310,1,Corvette,GS,convertible,1
5311,1,Corvette,GS,coupe,1
5312,1,Corvette,Grand Sport,Convertible,1
5313,1,Corvette,Grand Sport,Convertible,2
5314,1,Corvette,Grand Sport,Coupe,1
5315,1,Corvette,Grand Sport,coupe,2
5316,1,Corvette,Hardtop,coupe,2
5317,1,Corvette,Stingray,Coupe,1
5318,1,Corvette,Stingray,coupe,1
5319,1,Corvette,Stingray Z51,Coupe,1
5320,1,Corvette,Stingray Z51,coupe,1
5321,1,Corvette,Z06,Coupe,2
5322,1,Corvette,Z06,coupe,2
5323,1,Corvette,Z06 Competition Sport Spec Ed,coupe,2
5324,1,Corvette,ZR1,Coupe,2
5325,1,Corvette,ZR1,coupe,2
5326,1,Corvette Stingray,Base,Coupe,1
5327,1,Corvette Stingray,Base,convertible,1
5328,1,Corvette Stingray,Base,convertible,2
5329,1,Corvette Stingray,Base,coupe,1
5330,1,Corvette Stingray,Base,coupe,2
5331,1,Corvette Stingray,Z51,Convertible,2
5332,1,Corvette Stingray,Z51,Coupe,1
5333,1,Corvette Stingray,Z51,convertible,1
5334,1,Corvette Stingray,Z51,convertible,2
5335,1,Corvette Stingray,Z51,coupe,1
5336,1,Corvette Stingray,Z51,coupe,2
5337,1,Cruze,1LT,Sedan,1
5338,1,Cruze,1LT,Sedan,2
5339,1,Cruze,1LT,sedan,1
5340,1,Cruze,1LT,sedan,2
5341,1,Cruze,2LT,Sedan,1
5342,1,Cruze,2LT,Sedan,2
5343,1,Cruze,2LT,sedan,1
5344,1,Cruze,2LT,sedan,2
5345,1,Cruze,Diesel,Sedan,1
5346,1,Cruze,Diesel,sedan,1
5347,1,Cruze,Eco,Sedan,1
5348,1,Cruze,Eco,Sedan,2
5349,1,Cruze,Eco,sedan,1
5350,1,Cruze,Eco,sedan,2
5351,1,Cruze,LS,Sedan,1
5352,1,Cruze,LS,Sedan,2
5353,1,Cruze,LS,sedan,1
5354,1,Cruze,LS,sedan,2
5355,1,Cruze,LT Fleet,Sedan,1
5356,1,Cruze,LT Fleet,sedan,1
5357,1,Cruze,LTZ,Sedan,1
5358,1,Cruze,LTZ,sedan,1
5359,1,Equinox,LS,SUV,1
5360,1,Equinox,LS,suv,1
5361,1,Equinox,LT,SUV,1
5362,1,Equinox,LT,suv,1
5363,1,Equinox,LT1,SUV,1
5364,1,Equinox,LT1,suv,1
5365,1,Equinox,LT2,SUV,1
5366,1,Equinox,LT2,suv,1
5367,1,Equinox,LTZ,SUV,1
5368,1,Equinox,LTZ,suv,1
5369,1,Equinox,Sport,SUV,1
5370,1,Equinox,Sport,suv,1
5371,1,Express,1500,Van,1
5372,1,Express,3500,Van,1
5373,1,Express,3500,van,1
5374,1,Express,LS 1500,Van,1
5375,1,Express,LS 1500,van,1
5376,1,Express,LS 2500,Van,1
5377,1,Express,LS 2500,van,1
5378,1,Express,LS 3500,Van,1
5379,1,Express,LS 3500,van,1
5380,1,Express,LT 3500,Van,1
5381,1,Express,LT 3500,van,1
5382,1,Express Cargo,1500,Van,1
5383,1,Express Cargo,1500,van,1
5384,1,Express Cargo,2500,Van,1
5385,1,Express Cargo,2500,van,1
5386,1,Express Cargo,3500,Van,1
5387,1,Express Cargo,3500,van,1
5388,1,Express Cargo,G1500,Van,1
5389,1,Express Cargo,G3500,Van,1
5390,1,Express Cargo,G3500,van,1
5391,1,HHR,LS,Wagon,1
5392,1,HHR,LS,wagon,1
5393,1,HHR,LS,wagon,2
5394,1,HHR,LT,Wagon,1
5395,1,HHR,LT,Wagon,2
5396,1,HHR,LT,wagon,1
5397,1,HHR,Panel LS,wagon,1
5398,1,HHR,Panel LT,Wagon,1
5399,1,HHR,SS,Wagon,1
5400,1,HHR,SS,wagon,1
5401,1,HHR,SS,wagon,2
5402,1,Impala,Base,Sedan,1
5403,1,Impala,Base,sedan,1
5404,1,Impala,LS,Sedan,1
5405,1,Impala,LS,sedan,1
5406,1,Impala,LS Fleet,Sedan,1
5407,1,Impala,LS Fleet,sedan,1
5408,1,Impala,LT,Sedan,1
5409,1,Impala,LT,sedan,1
5410,1,Impala,LT Eco,Sedan,1
5411,1,Impala,LT Fleet,Sedan,1
5412,1,Impala,LT Fleet,sedan,1
5413,1,Impala,LT2,Sedan,1
5414,1,Impala,LT2,sedan,1
5415,1,Impala,LTZ,Sedan,1
5416,1,Impala,LTZ,sedan,1
5417,1,Impala,SS,Sedan,1
5418,1,Impala,SS,sedan,1
5419,1,Impala Limited,LS Fleet,Sedan,1
5420,1,Impala Limited,LS Fleet,sedan,1
5421,1,Impala Limited,LT Fleet,Sedan,1
5422,1,Impala Limited,LT Fleet,sedan,1
5423,1,Impala Limited,LTZ Fleet,Sedan,1
5424,1,Impala Limited,LTZ Fleet,sedan,1
5425,1,Lumina,Base,Sedan,1
5426,1,Lumina,Base,sedan,1
5427,1,Lumina,LS,Sedan,1
5428,1,Lumina,LS,sedan,1
5429,1,Malibu,Base,Sedan,1
5430,1,Malibu,Base,sedan,1
5431,1,Malibu,Eco,Sedan,1
5432,1,Malibu,Eco,sedan,1
5433,1,Malibu,Fleet,Sedan,1
5434,1,Malibu,Fleet,sedan,1
5435,1,Malibu,LS,Sedan,1
5436,1,Malibu,LS,sedan,1
5437,1,Malibu,LS Fleet,Sedan,1
5438,1,Malibu,LS Fleet,sedan,1
5439,1,Malibu,LS Fleet,sedan,2
5440,1,Malibu,LT,Sedan,1
5441,1,Malibu,LT,sedan,1
5442,1,Malibu,LT1,Sedan,1
5443,1,Malibu,LT1,sedan,1
5444,1,Malibu,LT2,Sedan,1
5445,1,Malibu,LT2,sedan,1
5446,1,Malibu,LTZ,Sedan,1
5447,1,Malibu,LTZ,sedan,1
5448,1,Malibu,SS,sedan,1
5449,1,Malibu Classic,LS Fleet,Sedan,1
5450,1,Malibu Classic,LS Fleet,sedan,1
5451,1,Malibu Classic,LT,Sedan,1
5452,1,Malibu Classic,LT,sedan,1
5453,1,Malibu Hybrid,Base,Sedan,1
5454,1,Malibu Hybrid,Base,sedan,1
5455,1,Malibu Maxx,LS,Hatchback,1
5456,1,Malibu Maxx,LS,hatchback,1
5457,1,Malibu Maxx,LT,Hatchback,1
5458,1,Malibu Maxx,LT,hatchback,1
5459,1,Malibu Maxx,LTZ,hatchback,1
5460,1,Monte Carlo,LS,Coupe,1
5461,1,Monte Carlo,LS,coupe,1
5462,1,Monte Carlo,LT,Coupe,1
5463,1,Monte Carlo,LT,coupe,1
5464,1,Monte Carlo,LTZ,coupe,1
5465,1,Monte Carlo,SS,Coupe,1
5466,1,Monte Carlo,SS,coupe,1
5467,1,Prizm,Base,Sedan,1
5468,1,Prizm,Base,sedan,1
5469,1,Prizm,LSi,sedan,1
5470,1,S-10,Base,Extended Cab,1
5471,1,S-10,Base,Extended Cab,2
5472,1,S-10,Base,Regular Cab,1
5473,1,S-10,Base,extended cab,1
5474,1,S-10,Base,extended cab,2
5475,1,S-10,Base,regular cab,1
5476,1,S-10,Base,regular cab,2
5477,1,S-10,LS,Crew Cab,1
5478,1,S-10,LS,Extended Cab,1
5479,1,S-10,LS,Extended Cab,2
5480,1,S-10,LS,Regular Cab,2
5481,1,S-10,LS,crew cab,1
5482,1,S-10,LS,extended cab,1
5483,1,S-10,LS,regular cab,1
5484,1,S-10 Blazer,Base,SUV,1
5485,1,SS,Base,Sedan,1
5486,1,SS,Base,sedan,1
5487,1,SSR,LS,regular cab,1
5488,1,Silverado 1500,Base,Extended Cab,1
5489,1,Silverado 1500,Base,Regular Cab,1
5490,1,Silverado 1500,Base,Regular Cab,2
5491,1,Silverado 1500,Base,extended cab,1
5492,1,Silverado 1500,Base,regular cab,1
5493,1,Silverado 1500,Base,regular cab,2
5494,1,Silverado 1500,High Country,Crew Cab,1
5495,1,Silverado 1500,High Country,crew cab,1
5496,1,Silverado 1500,LS,Crew Cab,1
5497,1,Silverado 1500,LS,Extended Cab,1
5498,1,Silverado 1500,LS,Regular Cab,2
5499,1,Silverado 1500,LS,crew cab,1
5500,1,Silverado 1500,LS,extended cab,1
5501,1,Silverado 1500,LS,regular cab,1
5502,1,Silverado 1500,LS2,crew cab,1
5503,1,Silverado 1500,LT,Crew Cab,1
5504,1,Silverado 1500,LT,Double Cab,1
5505,1,Silverado 1500,LT,Extended Cab,1
5506,1,Silverado 1500,LT,Regular Cab,1
5507,1,Silverado 1500,LT,crew cab,1
5508,1,Silverado 1500,LT,double cab,1
5509,1,Silverado 1500,LT,extended cab,1
5510,1,Silverado 1500,LT,regular cab,1
5511,1,Silverado 1500,LT1,Extended Cab,1
5512,1,Silverado 1500,LT1,Regular Cab,1
5513,1,Silverado 1500,LT1,crew cab,1
5514,1,Silverado 1500,LT1,extended cab,1
5515,1,Silverado 1500,LT1,regular cab,1
5516,1,Silverado 1500,LT2,Crew Cab,1
5517,1,Silverado 1500,LT2,crew cab,1
5518,1,Silverado 1500,LT3,Crew Cab,1
5519,1,Silverado 1500,LT3,crew cab,1
5520,1,Silverado 1500,LTZ,Crew Cab,1
5521,1,Silverado 1500,LTZ,Double Cab,1
5522,1,Silverado 1500,LTZ,Extended Cab,1
5523,1,Silverado 1500,LTZ,crew cab,1
5524,1,Silverado 1500,LTZ,double cab,1
5525,1,Silverado 1500,LTZ,extended cab,1
5526,1,Silverado 1500,SS,Extended Cab,1
5527,1,Silverado 1500,SS,extended cab,1
5528,1,Silverado 1500,Work Truck,Crew Cab,1
5529,1,Silverado 1500,Work Truck,Double Cab,1
5530,1,Silverado 1500,Work Truck,Extended Cab,1
5531,1,Silverado 1500,Work Truck,Regular Cab,1
5532,1,Silverado 1500,Work Truck,Regular Cab,2
5533,1,Silverado 1500,Work Truck,crew cab,1
5534,1,Silverado 1500,Work Truck,double cab,1
5535,1,Silverado 1500,Work Truck,extended cab,1
5536,1,Silverado 1500,Work Truck,regular cab,1
5537,1,Silverado 1500,XFE,crew cab,1
5538,1,Silverado 1500,Z71,Crew Cab,1
5539,1,Silverado 1500,Z71,Extended Cab,1
5540,1,Silverado 1500,Z71,crew cab,1
5541,1,Silverado 1500,Z71,extended cab,1
5542,1,Silverado 1500,Z71 LT,crew cab,1
5543,1,Silverado 1500 Classic,LS,Extended Cab,1
5544,1,Silverado 1500 Classic,LS,Regular Cab,2
5545,1,Silverado 1500 Classic,LS,extended cab,1
5546,1,Silverado 1500 Classic,LS,regular cab,1
5547,1,Silverado 1500 Classic,LS2,Crew Cab,1
5548,1,Silverado 1500 Classic,LS2,crew cab,1
5549,1,Silverado 1500 Classic,LT3,Crew Cab,1
5550,1,Silverado 1500 Classic,LT3,crew cab,1
5551,1,Silverado 1500 Classic,Work Truck,Regular Cab,1
5552,1,Silverado 1500 Classic,Work Truck,extended cab,1
5553,1,Silverado 1500 Classic,Work Truck,regular cab,1
5554,1,Silverado 1500 Classic,Work Truck,regular cab,2
5555,1,Silverado 1500 Hybrid,Base,crew cab,1
5556,1,Silverado 1500HD,LS,Crew Cab,1
5557,1,Silverado 1500HD,LS,crew cab,1
5558,1,Silverado 1500HD,LT,Crew Cab,1
5559,1,Silverado 1500HD,LT2,crew cab,1
5560,1,Silverado 2500,HD,extended cab,1
5561,1,Silverado 2500,LT,crew cab,1
5562,1,Silverado 2500HD,Base,Crew Cab,1
5563,1,Silverado 2500HD,Base,Extended Cab,1
5564,1,Silverado 2500HD,Base,Regular Cab,1
5565,1,Silverado 2500HD,Base,crew cab,1
5566,1,Silverado 2500HD,Base,extended cab,1
5567,1,Silverado 2500HD,Base,regular cab,1
5568,1,Silverado 2500HD,LS,Crew Cab,1
5569,1,Silverado 2500HD,LS,Extended Cab,1
5570,1,Silverado 2500HD,LS,Regular Cab,1
5571,1,Silverado 2500HD,LS,crew cab,1
5572,1,Silverado 2500HD,LS,extended cab,1
5573,1,Silverado 2500HD,LS,extended cab,2
5574,1,Silverado 2500HD,LT,Crew Cab,1
5575,1,Silverado 2500HD,LT,Extended Cab,1
5576,1,Silverado 2500HD,LT,crew cab,1
5577,1,Silverado 2500HD,LT,extended cab,1
5578,1,Silverado 2500HD,LT1,Regular Cab,1
5579,1,Silverado 2500HD,LT2,Crew Cab,1
5580,1,Silverado 2500HD,LT2,Extended Cab,1
5581,1,Silverado 2500HD,LT2,extended cab,1
5582,1,Silverado 2500HD,LT3,Crew Cab,1
5583,1,Silverado 2500HD,LT3,crew cab,1
5584,1,Silverado 2500HD,LTZ,Crew Cab,1
5585,1,Silverado 2500HD,LTZ,crew cab,1
5586,1,Silverado 2500HD,LTZ,extended cab,1
5587,1,Silverado 2500HD,Work Truck,Crew Cab,1
5588,1,Silverado 2500HD,Work Truck,Extended Cab,1
5589,1,Silverado 2500HD,Work Truck,Regular Cab,1
5590,1,Silverado 2500HD,Work Truck,crew cab,1
5591,1,Silverado 2500HD,Work Truck,extended cab,1
5592,1,Silverado 2500HD,Work Truck,regular cab,1
5593,1,Silverado 2500HD Classic,LS,Extended Cab,1
5594,1,Silverado 2500HD Classic,LS,extended cab,1
5595,1,Silverado 2500HD Classic,LT1,Crew Cab,1
5596,1,Silverado 2500HD Classic,LT3,Crew Cab,1
5597,1,Silverado 2500HD Classic,LT3,crew cab,1
5598,1,Silverado 2500HD Classic,Work Truck,Regular Cab,1
5599,1,Silverado 2500HD Classic,Work Truck,extended cab,1
5600,1,Silverado 2500HD Classic,Work Truck,regular cab,1
5601,1,Silverado 3500,Base,Crew Cab,1
5602,1,Silverado 3500,LS,crew cab,1
5603,1,Silverado 3500,LT,crew cab,1
5604,1,Silverado 3500,Work Truck,crew cab,1
5605,1,Silverado 3500 Classic,LT1,crew cab,1
5606,1,Silverado 3500HD,LT,Crew Cab,1
5607,1,Silverado 3500HD,LT,crew cab,1
5608,1,Silverado 3500HD,LT1,Crew Cab,1
5609,1,Silverado 3500HD,LT2,Crew Cab,1
5610,1,Silverado 3500HD,LTZ,Crew Cab,1
5611,1,Silverado 3500HD,LTZ,crew cab,1
5612,1,Silverado 3500HD,Work Truck,Crew Cab,1
5613,1,Silverado 3500HD,Work Truck,crew cab,1
5614,1,Sonic,LS,Hatchback,1
5615,1,Sonic,LS,Hatchback,2
5616,1,Sonic,LS,Sedan,1
5617,1,Sonic,LS,Sedan,2
5618,1,Sonic,LS,hatchback,1
5619,1,Sonic,LS,hatchback,2
5620,1,Sonic,LS,sedan,1
5621,1,Sonic,LS,sedan,2
5622,1,Sonic,LT,Hatchback,1
5623,1,Sonic,LT,Hatchback,2
5624,1,Sonic,LT,Sedan,1
5625,1,Sonic,LT,Sedan,2
5626,1,Sonic,LT,hatchback,1
5627,1,Sonic,LT,hatchback,2
5628,1,Sonic,LT,sedan,1
5629,1,Sonic,LT,sedan,2
5630,1,Sonic,LTZ,Hatchback,1
5631,1,Sonic,LTZ,Sedan,1
5632,1,Sonic,LTZ,hatchback,1
5633,1,Sonic,LTZ,sedan,1
5634,1,Sonic,RS,hatchback,1
5635,1,Spark,1LT,Hatchback,1
5636,1,Spark,1LT,Hatchback,2
5637,1,Spark,1LT,hatchback,1
5638,1,Spark,1LT,hatchback,2
5639,1,Spark,2LT,Hatchback,1
5640,1,Spark,2LT,hatchback,1
5641,1,Spark,LS,Hatchback,1
5642,1,Spark,LS,Hatchback,2
5643,1,Spark,LS,hatchback,1
5644,1,Spark,LS,hatchback,2
5645,1,Spark EV,2LT,hatchback,1
5646,1,Suburban,1500,SUV,1
5647,1,Suburban,1500,suv,1
5648,1,Suburban,1500 LS,SUV,1
5649,1,Suburban,1500 LS,suv,1
5650,1,Suburban,1500 LT,SUV,1
5651,1,Suburban,1500 LT,suv,1
5652,1,Suburban,1500 LT1,SUV,1
5653,1,Suburban,1500 LT1,suv,1
5654,1,Suburban,1500 LTZ,SUV,1
5655,1,Suburban,1500 LTZ,suv,1
5656,1,Suburban,2500 LT,SUV,1
5657,1,Suburban,LS,suv,1
5658,1,Suburban,LS 1500,SUV,1
5659,1,Suburban,LS 1500,suv,1
5660,1,Suburban,LT,SUV,1
5661,1,Suburban,LT,suv,1
5662,1,Suburban,LT 1500,SUV,1
5663,1,Suburban,LT 1500,suv,1
5664,1,Suburban,LT 2500,SUV,1
5665,1,Suburban,LTZ,SUV,1
5666,1,Suburban,LTZ,suv,1
5667,1,Suburban,LTZ 1500,SUV,1
5668,1,Suburban,LTZ 1500,suv,1
5669,1,Tahoe,Base,SUV,1
5670,1,Tahoe,Base,suv,1
5671,1,Tahoe,Fleet,SUV,1
5672,1,Tahoe,Fleet,suv,1
5673,1,Tahoe,LS,SUV,1
5674,1,Tahoe,LS,suv,1
5675,1,Tahoe,LT,SUV,1
5676,1,Tahoe,LT,SUV,2
5677,1,Tahoe,LT,suv,1
5678,1,Tahoe,LT2,SUV,1
5679,1,Tahoe,LT2,suv,1
5680,1,Tahoe,LT2 XFE,SUV,1
5681,1,Tahoe,LT2 XFE,suv,1
5682,1,Tahoe,LTZ,SUV,1
5683,1,Tahoe,LTZ,suv,1
5684,1,Tahoe Hybrid,Base,SUV,1
5685,1,Tahoe Hybrid,Base,suv,1
5686,1,Tahoe Limited/Z71,Limited,SUV,1
5687,1,Tracker,Base,SUV,1
5688,1,Tracker,Base,suv,1
5689,1,Tracker,Base,suv,2
5690,1,Tracker,LT,SUV,1
5691,1,Tracker,LT,suv,1
5692,1,Tracker,ZR2,SUV,1
5693,1,Tracker,ZR2,suv,1
5694,1,TrailBlazer,EXT LT,SUV,1
5695,1,TrailBlazer,Fleet,SUV,1
5696,1,TrailBlazer,Fleet,suv,1
5697,1,TrailBlazer,LS,SUV,1
5698,1,TrailBlazer,LS,suv,1
5699,1,TrailBlazer,LT,SUV,1
5700,1,TrailBlazer,LT,suv,1
5701,1,TrailBlazer,LT2,suv,1
5702,1,TrailBlazer,LTZ,suv,1
5703,1,TrailBlazer,SS,SUV,1
5704,1,TrailBlazer,SS,suv,1
5705,1,TrailBlazer EXT,LS,SUV,1
5706,1,TrailBlazer EXT,LS,suv,1
5707,1,TrailBlazer EXT,LT,SUV,1
5708,1,TrailBlazer EXT,LT,suv,1
5709,1,Traverse,LS,SUV,1
5710,1,Traverse,LS,suv,1
5711,1,Traverse,LT,SUV,1
5712,1,Traverse,LT,suv,1
5713,1,Traverse,LT1,SUV,1
5714,1,Traverse,LT1,suv,1
