mod_id,mod_mrc_id,model,trim,body,mod_trm_id
1865,5,Windstar,LX,Minivan,1
1866,18,S6,Avant quattro,Wagon,1
1867,19,Sonoma,SLS,Extended Cab,1
1868,5,Mustang,GT Deluxe,Convertible,1
1869,22,L-Series,L100,Sedan,1
1870,1,Silverado 3500HD,Work Truck,Crew Cab,1
1871,7,Sebring,Limited,Convertible,1
1872,5,F-250 Super Duty,XL,Regular Cab,2
1873,41,Bravada,Base,SUV,1
1874,29,960,Base,Sedan,1
1875,16,Seville,STS,Sedan,1
1876,41,Cutlass Supreme,SL,Sedan,1
1877,47,Rodeo,S,SUV,1
1878,9,Journey,Crossroad,SUV,1
1879,1,Express,LT 3500,Van,1
1880,10,Camry,XLE,sedan,1
1881,12,Altima,2.5 SV,Sedan,1
1882,10,Prius Plug-in,Base,Hatchback,1
1883,18,A6,TDI Premium Plus quattro,Sedan,1
1884,38,MDX,SH-AWD,SUV,1
1885,38,ILX,Base,Sedan,1
1886,1,Silverado 1500,Work Truck,Double Cab,1
1887,6,Elantra,GLS PZEV,Sedan,1
1888,24,LX 570,Base,SUV,1
1889,27,CX-7,i SV,SUV,1
1890,4,Fit,Base,Hatchback,1
1891,18,S5,quattro,Coupe,2
1892,13,1 Series,128i,Coupe,2
1893,40,Mariner,Base,SUV,1
1894,9,Sprinter Cargo,2500 170 WB,Van,1
1895,27,CX-7,Grand Touring,SUV,1
1896,3,R-Class,R350 4MATIC,Wagon,1
1897,11,Eos,Lux,Convertible,1
1898,1,Silverado 1500 Classic,LT3,Crew Cab,1
1899,22,Sky,Red Line,Convertible,1
1900,17,FX35,Base,SUV,1
1901,9,Dakota,SLT,Club Cab,1
1902,10,Tundra,SR5,Access Cab,1
1903,1,Tracker,Base,SUV,1
1904,12,350Z,Touring,Convertible,2
1905,3,E-Class,E430,Sedan,1
1906,3,CLK-Class,CLK430,Coupe,1
1907,13,3 Series,325i,Convertible,1
1908,9,Dart,GT,Sedan,1
1909,2,Forte,Koup SX,Koup,1
1910,10,Sequoia,SR5 FFV,SUV,1
1911,38,TSX,Technology Package,Sedan,1
1912,18,Q5,3.0T Premium Plus quattro,SUV,1
1913,13,X4,xDrive35i,SUV,1
1914,31,2500,Tradesman,Crew Cab,1
1915,23,Outback,3.6R Limited,Wagon,1
1916,18,A6,2.0T Premium,Sedan,1
1917,13,3 Series,328i,sedan,2
1918,13,3 Series,335is,Coupe,2
1919,13,3 Series,335i,Sedan,2
1920,13,M3,Base,Coupe,2
1921,13,Z4,sDrive35i,Convertible,2
1922,33,500,Lounge,Hatchback,1
1923,17,G Coupe,G37,G Coupe,2
1924,13,M6 Gran Coupe,Base,Sedan,1
1925,13,4 Series,428i xDrive SULEV,Coupe,1
1926,13,3 Series,328d,Sedan,1
1927,1,HHR,LT,Wagon,2
1928,5,F-350 Super Duty,King Ranch,Crew Cab,1
1929,39,Cooper Countryman,S,Wagon,1
1930,13,3 Series,335i,Coupe,2
1931,1,Silverado 1500 Classic,LS,Extended Cab,1
1932,1,Silverado 2500HD Classic,LS,Extended Cab,1
1933,17,G35,Journey,Sedan,1
1934,11,GTI,Base,Hatchback,2
1935,11,Rabbit,Base,Hatchback,1
1936,2,Spectra,Spectra5,Wagon,1
1937,16,DeVille,DHS,Sedan,1
1938,4,Accord,LX Special Edition V-6,Coupe,1
1939,10,Camry Solara,SLE V6,Convertible,1
1940,14,LeSabre,Limited,Sedan,1
1941,5,Excursion,Limited,SUV,1
1942,25,Vibe,GT,Wagon,2
1943,29,S60,2.4T,Sedan,1
1944,27,Mazda3,s Grand Touring,Sedan,1
1945,12,Titan,PRO-4X,Crew Cab,1
1946,31,Promaster Cargo Van,2500 High Roof,Promaster Cargo Van,1
1947,23,Forester,2.5i PZEV,SUV,1
1948,13,3 Series,335is,Convertible,2
1949,27,Mazda3,i Grand Touring,Sedan,1
1950,31,1500,Laramie,Quad Cab,1
1951,11,Beetle,2.0L TDI,Hatchback,1
1952,11,Beetle Convertible,Turbo PZEV,Beetle Convertible,1
1953,11,Beetle,Turbo PZEV Fender Edition,Hatchback,1
1954,18,A8,4.2 quattro,Sedan,1
1955,18,Q7,3.0T Premium quattro,SUV,1
1956,18,A5,2.0T Premium quattro,Convertible,1
1957,14,LaCrosse,Touring Group,Sedan,1
1958,14,LaCrosse,Premium III Group,Sedan,1
1959,11,Golf GTI,Autobahn,Hatchback,2
1960,21,Wrangler,Unlimited Rubicon,SUV,2
1961,18,A7,Prestige quattro,Sedan,1
1962,18,A6,3.0T Premium Plus quattro,Sedan,1
1963,18,S4,Premium Plus quattro,Sedan,1
1964,18,Q5,TDI Premium Plus quattro,SUV,1
1965,18,A8,L TDI quattro,Sedan,1
1966,12,Altima,2.5 S,sedan,1
1967,11,GLI,Autobahn PZEV,Sedan,1
1968,11,Passat,S PZEV,Sedan,1
1969,11,Jetta,SE PZEV,Sedan,2
1970,11,Jetta,S,Sedan,2
1971,11,Tiguan,LE,SUV,1
1972,11,Passat,SEL PZEV,Sedan,1
1973,11,Passat,S,Sedan,1
1974,13,5 Series,535i,Sedan,2
1975,16,DTS,Premium,Sedan,1
1976,9,Avenger,Mainstreet,Sedan,1
1977,4,CR-Z,EX,Hatchback,2
1978,15,Eclipse,GS-Sport,Hatchback,2
1979,10,Yaris,Base,Hatchback,2
1980,11,Jetta,Base,Sedan,2
1981,29,XC60,3.2 R-Design,SUV,1
1982,11,GTI,Autobahn PZEV,Hatchback,1
1983,11,CC,Lux Limited PZEV,Sedan,1
1984,1,Camaro,SS,Coupe,2
1985,7,300,C HEMI,Sedan,1
1986,5,Econoline Wagon,E-150 XL,Van,1
1987,24,IS 350,Base,Sedan,1
1988,6,Sonata,GLS PZEV,Sedan,1
1989,3,M-Class,ML320 BlueTEC,SUV,1
1990,23,Impreza,Outback Sport,Hatchback,1
1991,9,Nitro,SXT,SUV,2
1992,5,F-350 Super Duty,XLT,SuperCab,1
1993,27,Mazda3,s Sport,Sedan,2
1994,25,G6,GT,Coupe,1
1995,11,Rabbit,S,Hatchback,1
1996,11,Eos,Komfort,Convertible,1
1997,11,Passat,Komfort,Sedan,1
1998,1,Silverado 1500,LTZ,Extended Cab,1
1999,9,Caliber,Base,Wagon,1
2000,21,Compass,Sport,SUV,2
2001,3,CL-Class,CL550,Coupe,1
2002,10,Prius,Touring,Hatchback,1
2003,1,TrailBlazer EXT,LT,SUV,1
2004,6,Sonata,GL,Sedan,1
2005,12,Armada,SE,SUV,1
2006,22,ION,3,Sedan,1
2007,18,A4,2.0T,Sedan,2
2008,1,Colorado,Z71,Extended Cab,1
2009,11,New Beetle,Bi-Color Edition,Hatchback,1
2010,37,Forenza,S,Sedan,1
2011,1,Corvette,Base,Convertible,2
2012,3,S-Class,S500,Sedan,1
2013,1,Tracker,LT,SUV,1
2014,25,Sunfire,SE,Coupe,1
2015,15,Montero,XLS,SUV,1
2016,20,XJ-Series,Vanden Plas,Sedan,1
2017,10,Sequoia,Limited,SUV,1
2018,9,Dakota,SLT,Crew Cab,1
2019,1,Express Cargo,G3500,Van,1
2020,22,S-Series,SW2,Wagon,1
2021,38,CL,3.0 Premium,Coupe,1
2022,38,Legend,L,Sedan,1
2023,19,Savana Cargo,2500,van,1
2024,11,Jetta GLI,Edition 30 PZEV,Sedan,1
2025,11,GTI,Wolfsburg Edition,Hatchback,1
2026,11,Jetta GLI,Base,Sedan,2
2027,18,S8,quattro,Sedan,1
2028,18,A3,2.0 TFSI Premium Plus quattro,Sedan,1
2029,11,Jetta GLI,Autobahn PZEV,Sedan,1
2030,1,Silverado 1500,LT,Regular Cab,1
2031,12,Sentra,2,sedan,1
2032,16,Escalade EXT,Luxury,Crew Cab,1
2033,1,Suburban,1500 LTZ,SUV,1
2034,1,Camaro,2SS,Coupe,2
2035,7,300,S V6,Sedan,1
2036,4,Insight,LX,Hatchback,1
2037,2,Rio,Base,Sedan,2
2038,10,Tundra,Tundra Grade,CrewMax Cab,1
2039,23,Impreza,2.5i,Sedan,1
2040,14,Lucerne,Super,Sedan,1
2041,5,F-350 Super Duty,FX4,Crew Cab,1
2042,9,Ram Pickup 2500,SLT,Quad Cab,2
2043,6,Entourage,GLS,Minivan,1
2044,7,PT Cruiser,Limited,Wagon,1
2045,2,Rio,Rio5 SX,Wagon,1
2046,25,GTO,Base,Coupe,1
2047,1,Express,1500,Van,1
2048,9,Neon,SE,Sedan,1
2049,9,Viper,SRT-10,Convertible,2
2050,27,MPV,LX,Minivan,1
2051,22,ION,2,Coupe,1
2052,38,TL,3.2 Type-S,Sedan,1
2053,7,PT Cruiser,Limited Edition,Wagon,1
2054,5,Expedition,XLT Value,SUV,1
2055,22,L-Series,L300,Sedan,1
2056,23,Outback,L.L. Bean Edition,Wagon,1
2057,5,Mustang,GT,Convertible,1
2058,20,F-TYPE,Base,Convertible,1
2059,6,Genesis Coupe,3.8 Track,Genesis Coupe,1
2060,39,Cooper Paceman,S ALL4,Hatchback,2
2061,13,M4,Base,Convertible,2
2062,5,Escape,XLT Popular,SUV,1
2063,4,Accord,EX-L V-6 w/Navigation,Sedan,1
2064,13,M4,Base,Coupe,1
2065,12,Sentra,SL,Sedan,1
2066,38,MDX,Technology and Entertainment Packages,SUV,1
2067,13,3 Series,328i,Wagon,1
2068,5,Fusion,Hybrid,Sedan,1
2069,4,Accord,EX,Coupe,1
2070,19,Sierra 1500,SL,Extended Cab,1
2071,4,Insight,Base,Hatchback,1
2072,17,M,M56x,Sedan,1
2073,44,Quattroporte,S,Sedan,1
2074,27,Mazda3,i Grand Touring,Hatchback,1
2075,39,Cooper Coupe,S,Hatchback,2
2076,12,NV,1500 SV,Van,1
2077,13,2 Series,M235i,Coupe,1
2078,13,4 Series,428i SULEV,Coupe,1
2079,23,Forester,2.5X Touring PZEV,SUV,1
2080,31,C/V Cargo Van,Base,Minivan,1
2081,23,Legacy,2.5i PZEV,Sedan,1
2082,11,GTI,PZEV,Hatchback,1
2083,11,Eos,Executive SULEV,Convertible,1
2084,1,Aveo,2LT,Sedan,1
2085,1,Aveo,Aveo5 2LT,Hatchback,2
2086,14,Enclave,Premium Group,SUV,1
2087,48,Ghost,Base,Sedan,1
2088,12,Versa,1.8 S,Hatchback,2
2089,24,HS 250h,Premium,Sedan,1
2090,12,Rogue,S Krom Edition,SUV,1
2091,11,New Beetle,2.5L Red Rock Edition PZEV,Hatchback,1
2092,2,Rio,Rio5 LX,Wagon,1
2093,17,G37,x,Coupe,1
2094,6,Accent,GS,Hatchback,2
2095,18,TT,3.2 quattro,Hatchback,2
2096,11,Routan,SEL,Minivan,1
2097,27,Mazda6,i Sport Value Edition,Hatchback,1
2098,15,Eclipse,SE,Hatchback,1
2099,23,Tribeca,7-Passenger,SUV,1
2100,10,Yaris,S,Hatchback,1
2101,5,Focus,ZX4 SE,Sedan,1
2102,12,Frontier,LE,Crew Cab,1
2103,29,V70,2.4,Wagon,1
2104,20,X-Type,3.0L Sportwagon,Wagon,1
2105,11,Jetta,GLI,Sedan,1
2106,6,Tucson,LX,SUV,1
2107,3,E-Class,E500 4MATIC,Wagon,1
2108,10,Camry,SE,Sedan,2
2109,1,Malibu Maxx,LS,Hatchback,1
2110,1,Spark,LS,Hatchback,2
2111,3,C-Class,C320,Sedan,1
2112,23,Outback,Base,Wagon,1
2113,18,A6,3.0 quattro,Sedan,1
2114,27,Mazda6,s,Sedan,2
2115,10,Corolla,CE,Sedan,1
2116,26,Continental,Base,Sedan,1
2117,6,Sonata,Base,Sedan,1
2118,29,S40,Base,Sedan,1
2119,9,Dakota,Sport,Quad Cab,1
2120,12,Maxima,GLE,Sedan,1
2121,11,Passat,GLS V6,Sedan,1
2122,23,Legacy,Outback,Wagon,1
2123,13,Z3,1.9,Convertible,2
2124,5,Fiesta,ST,Hatchback,1
2125,17,Q60 Coupe,Base,Q60 Coupe,1
2126,15,Outlander Sport,ES,SUV,1
2127,12,NV200,S,Minivan,1
2128,31,Promaster Cargo Van,1500 High Roof,Promaster Cargo Van,1
2129,38,ILX,Premium Package,Sedan,1
2130,18,A4,2.0T Premium Plus,Sedan,1
2131,18,S5,Prestige quattro,Coupe,1
2132,33,500,C Pop,Convertible,1
2133,18,A3,1.8 TFSI Premium,Sedan,1
2134,31,1500,Big Horn,Quad Cab,1
2135,14,Regal,Premium 2,Sedan,1
2136,7,300,Limited,Sedan,1
2137,9,Journey,R/T,SUV,1
2138,2,Forte,SX,Sedan,1
2139,12,Sentra,2.0 SL,sedan,1
2140,1,Corvette,Base,Coupe,1
2141,9,Avenger,Lux,Sedan,1
2142,1,Tahoe Hybrid,Base,SUV,1
2143,5,Taurus,SE Fleet,Sedan,1
2144,12,Maxima,3.5 SE,Sedan,2
2145,12,Sentra,SE-R,Sedan,2
2146,1,Express Cargo,G1500,Van,1
2147,39,Cooper Coupe,Base,Hatchback,1
2148,12,370Z,Touring,Coupe,2
2149,17,G Sedan,G37 Journey,G Sedan,2
2150,2,Optima,SX Turbo,Sedan,1
2151,3,E-Class,E400 Hybrid,Sedan,1
2152,12,Sentra,SR,sedan,1
2153,10,Avalon,XLE Touring,Sedan,1
2154,11,Beetle Convertible,2.5L,Beetle Convertible,1
2155,11,Passat,TDI SEL Premium,Sedan,1
2156,1,Captiva Sport,2LS Fleet,SUV,1
2157,10,Venza,XLE,Wagon,1
2158,13,5 Series Gran Turismo,535i xDrive,Hatchback,1
2159,16,CTS-V Coupe,Base,CTS-V Coupe,1
2160,9,Grand Caravan,Express,Minivan,1
2161,9,Nitro,SE Fleet,SUV,1
2162,21,Compass,Base,SUV,2
2163,12,Versa,1.6,Sedan,2
2164,9,Charger,RT Fleet,Sedan,1
2165,9,Ram Pickup 1500,ST,Crew Cab,1
2166,4,Civic,Si,Sedan,2
2167,15,Endeavor,LS,SUV,1
2168,12,Versa,1.8 S,Sedan,1
2169,2,Optima,LX,Sedan,2
2170,1,Aveo,Aveo5 Special Value,Hatchback,1
2171,9,Caliber,SE,Wagon,1
2172,2,Rio,Rio5 SX,Wagon,2
2173,11,GLI,Base,Sedan,1
2174,5,Focus,ZX3 S,Hatchback,1
2175,5,Mustang,Premium,Convertible,1
2176,22,Sky,Base,Convertible,2
2177,5,F-250 Super Duty,Lariat,SuperCab,1
2178,4,Accord,EX V-6,Sedan,2
2179,20,XJ-Series,XJ8,Sedan,1
2180,2,Spectra,SX,Sedan,1
2181,12,Titan,SE,King Cab,1
2182,11,Jetta,2.0T,Sedan,1
2183,14,Terraza,CXL,Minivan,1
2184,1,Cobalt,Base,Coupe,1
2185,5,Freestar,Cargo,Minivan,1
2186,1,Silverado 1500,SS,Extended Cab,1
2187,29,S40,T5,Sedan,1
2188,20,X-Type,3,Sedan,1
2189,27,Mazda6,s,Wagon,1
2190,25,Grand Prix,GT1,Sedan,1
2191,13,Z4,2.5i,Convertible,2
2192,1,Venture,Value,Minivan,1
2193,5,Ranger,XL,SuperCab,1
2194,25,Grand Am,GT,Coupe,1
2195,40,Grand Marquis,LS Ultimate,Sedan,1
2196,5,Taurus,SE,Wagon,1
2197,7,Concorde,LXi,Sedan,1
2198,7,Sebring,LXi,Sedan,1
2199,4,Civic,LX,Coupe,2
2200,27,626,LX V6,Sedan,1
2201,47,Rodeo,LS,SUV,1
2202,34,Discovery Series II,Base,SUV,1
2203,47,Rodeo,LSE,SUV,1
2204,16,DeVille,D'elegance,Sedan,1
2205,5,Escort,LX,Sedan,1
2206,20,XJ-Series,XJ6L,Sedan,1
2207,4,CR-V,Base,SUV,1
2208,5,F-150,XL,regular-cab,1
2209,19,Sierra 1500,SLT,Double Cab,1
2210,6,Elantra Coupe,Base,Elantra Coupe,1
2211,6,Elantra,Sport,Sedan,1
2212,2,Optima,SXL,Sedan,1
2213,9,Grand Caravan,SE Plus,Minivan,1
2214,12,Versa,1.6 SV,Sedan,2
2215,5,Transit Van,250 Low Roof,Transit Van,1
2216,5,Transit Van,150 Low Roof,Transit Van,1
2217,5,Fusion,SE,sedan,2
2218,19,Acadia,SLE-2,SUV,1
2219,4,Pilot,EX-L w/Navigation,SUV,1
2220,6,Elantra Coupe,GS PZEV,Elantra Coupe,1
2221,17,G Coupe,G37 Sport,G Coupe,2
2222,35,Panamera,GTS,Sedan,1
2223,10,Tacoma,V6,Access Cab,1
2224,16,CTS Wagon,Premium,CTS Wagon,1
2225,13,3 Series,328i SULEV,Sedan,1
2226,12,Frontier,SV,King Cab,1
2227,14,Regal,CXL Turbo,Sedan,1
2228,1,Colorado,LT2,Crew Cab,1
2229,9,Caliber,Heat,Wagon,1
2230,5,F-250 Super Duty,King Ranch,Crew Cab,1
2231,3,E-Class,E550,Coupe,1
2232,31,2500,Laramie Longhorn Edition,Crew Cab,1
2233,31,Dakota,BigHorn,Crew Cab,1
2234,10,Avalon,Base,Sedan,1
2235,11,Golf,2.5L,Hatchback,1
2236,18,A5,2.0T Premium quattro,Coupe,2
2237,14,Enclave,CXL2,SUV,1
2238,9,Ram Pickup 1500,Laramie,Crew Cab,1
2239,27,Mazdaspeed3,Sport,Hatchback,2
2240,25,Vibe,Base,Hatchback,2
2241,18,A4,2.0T quattro,Convertible,1
2242,22,VUE Hybrid,Base,SUV,1
2243,7,Pacifica,Limited,Wagon,1
2244,5,Econoline Cargo,E-350 Super Duty,Van,1
2245,5,Econoline Wagon,E-150 XLT,Van,1
2246,5,Ranger,FX4 Off-Road,SuperCab,1
2247,17,G37,Journey,Coupe,1
2248,47,Ascender,S,SUV,1
2249,21,Grand Cherokee,SRT-8,SUV,1
2250,21,Wrangler,X,SUV,2
2251,35,911,GT2,Coupe,1
2252,11,Passat,Turbo,Sedan,1
2253,24,GS 450h,Base,Sedan,1
2254,3,E-Class,E550,Sedan,1
2255,29,S60,R,Sedan,1
2256,1,Colorado,Work Truck,Regular Cab,2
2257,19,Envoy XL,Denali,SUV,1
2258,27,Tribute,s,SUV,1
2259,6,Accent,GL,Sedan,1
2260,29,S80,T6,Sedan,1
2261,1,Silverado 1500HD,LT,Crew Cab,1
2262,18,TT,180hp,Convertible,2
2263,7,Town and Country,LXi,Minivan,1
2264,47,Axiom,XS,SUV,1
2265,17,Q45,Base,Sedan,1
2266,11,Passat,GLX 4Motion,Wagon,1
2267,5,Explorer Sport,Base,SUV,1
2268,5,Explorer Sport Trac,Base,Crew Cab,1
2269,25,Grand Prix,SE,Sedan,1
2270,17,I30,Base,Sedan,1
2271,12,Quest,SE,Minivan,1
2272,11,Golf,GLS,Hatchback,1
2273,11,Passat,GLX V6,Sedan,1
2274,5,Escort,ZX2,Coupe,1
2275,10,Tundra,Limited,Extended Cab,1
2276,9,Dakota,Base,Regular Cab,1
2277,1,C/K 1500 Series,Silverado,Regular Cab,1
2278,2,Forte,Forte5 EX,Hatchback,1
2279,31,1500,Longhorn,Crew Cab,1
2280,5,Transit Wagon,350 XL Low Roof,Van,1
2281,1,Cruze,2LT,Sedan,2
2282,5,Transit Connect,Wagon XLT,Minivan,1
2283,15,Eclipse Spyder,GT,Convertible,2
2284,6,Elantra,Limited SULEV,Sedan,1
2285,9,Dakota,ST,Club Cab,1
2286,5,Escape,XLS,SUV,2
2287,11,Jetta,GLS PZEV,Sedan,1
2288,40,Monterey,Premier,Minivan,1
2289,25,Grand Am,GT,Sedan,1
2290,5,Ranger,XLT,Regular Cab,1
2291,9,Stratus,SE,Sedan,1
2292,4,Insight,Base,Hatchback,2
2293,15,Montero Sport,Limited,SUV,1
2294,12,Maxima,GLE,Sedan,2
2295,17,G20,Base,Sedan,1
2296,22,S-Series,SC2,Coupe,1
2297,5,F-250 Super Duty,Platinum,Crew Cab,1
2298,4,Ridgeline,SE w/Leather and Navigation,Crew Cab,1
2299,6,Tucson,Limited PZEV,SUV,1
2300,13,M3,Base,Coupe,1
2301,19,Sierra 1500,SLT,Extended Cab,1
2302,19,Sierra 1500,Work Truck,Extended Cab,1
2303,19,Sierra 2500HD,SLE1,Crew Cab,1
2304,29,XC70,Base,Wagon,1
2305,23,Forester,L,Wagon,1
2306,5,Mustang,Boss 302,Coupe,2
2307,11,Beetle,2.0T Turbo PZEV,Hatchback,2
2308,11,New Beetle,2.5L Final Edition PZEV,Convertible,1
2309,23,Forester,2.5 X,Wagon,1
2310,5,Mustang,SVT Cobra,Coupe,2
2311,17,FX,FX50,SUV,1
2312,49,California,Base,Convertible,1
2313,19,Yukon,SLE1,SUV,1
2314,24,IS F,Base,Sedan,1
2315,3,CLA-Class,CLA45 AMG,Sedan,1
2316,31,1500,Sport,Quad Cab,1
2317,21,Wrangler,Unlimited X,SUV,2
2318,25,Grand Prix,GXP,Sedan,1
2319,1,Silverado 1500,LT2,Crew Cab,1
2320,11,Jetta,Base PZEV,Sedan,1
2321,5,Focus,ZX3 SES,Hatchback,2
2322,32,9-3,Aero,Sedan,1
2323,1,Cobalt,SS,Coupe,2
2324,2,Spectra,LX,Sedan,1
2325,9,Intrepid,SE,Sedan,1
2326,5,Taurus,SE Premium,Wagon,1
2327,23,Baja,Base,Crew Cab,1
2328,14,Regal,LS,Sedan,1
2329,37,XL-7,Base,SUV,1
2330,34,Range Rover,4.0 SE,SUV,1
2331,29,C70,HT,Convertible,1
2332,1,Cavalier,Z24,Convertible,1
2333,24,GX 460,Luxury,SUV,1
2334,10,Tacoma,PreRunner,Double Cab,1
2335,35,Cayenne,GTS,SUV,1
2336,23,Forester,2.5X Limited PZEV,SUV,1
2337,14,Enclave,Base,SUV,1
2338,5,F-450 Super Duty,Lariat,Crew Cab,1
2339,14,Encore,Leather,SUV,1
2340,5,Expedition,EL XL,SUV,1
2341,6,Elantra Touring,SE,Hatchback,1
2342,4,CR-V,SE,SUV,1
2343,15,Lancer,GTS,Sedan,1
2344,23,Forester,2.5X,SUV,1
2345,10,Tacoma,PreRunner,Access Cab,1
2346,9,Charger,Fleet,Sedan,1
2347,4,Accord,LX,Sedan,2
2348,1,Cruze,LT Fleet,Sedan,1
2349,19,Yukon Hybrid,Base,SUV,1
2350,17,G37,Journey,Sedan,1
2351,39,Cooper Clubman,John Cooper Works,Hatchback,2
2352,23,Outback,2.5i,Wagon,2
2353,11,CC,Luxury,Sedan,1
2354,40,Mariner Hybrid,Base,SUV,1
2355,11,R32,Base,Hatchback,1
2356,7,Pacifica,Base,Wagon,1
2357,5,Taurus,SEL Fleet,Sedan,1
2358,4,Accord,Special Edition V-6,Sedan,1
2359,13,3 Series,330i,Sedan,1
2360,9,Dakota,SLT,Quad Cab,1
2361,9,Dakota,ST,Quad Cab,1
2362,20,XK-Series,XK8,Convertible,1
2363,9,Ram Pickup 1500,SRT-10,Quad Cab,1
2364,22,Relay,3,Minivan,1
2365,5,Focus,LX,Sedan,1
2366,11,New Beetle,GLS,Convertible,2
2367,15,Montero,Limited,SUV,1
2368,10,MR2 Spyder,Base,Convertible,1
2369,27,MPV,DX,Minivan,2
2370,15,Galant,ES V6,Sedan,1
2371,1,S-10,LS,Extended Cab,2
2372,5,Focus,SE,Wagon,1
2373,5,Mustang,GT Premium,Convertible,1
2374,20,F-TYPE,S,Convertible,1
2375,34,Range Rover Sport,Autobiography,SUV,1
2376,10,Corolla,L,Sedan,2
2377,10,Tundra,1794 FFV,CrewMax Cab,1
2378,16,Escalade,Platinum Edition,SUV,1
2379,5,Freestyle,SE,Wagon,1
2380,1,Corvette,Base,Hatchback,1
2381,5,Mustang,EcoBoost,Coupe,1
2382,5,Transit Van,250 Medium Roof,Transit Van,1
2383,5,Mustang,EcoBoost,Coupe,2
2384,5,Shelby GT500,Base,Coupe,1
2385,4,Civic,Hybrid PZEV,Sedan,1
2386,4,Accord,EX-L V-6,Coupe,2
2387,27,6,i Grand Touring,Sedan,1
2388,8,FR-S,Base,Coupe,1
2389,37,SX4,Crossover,Hatchback,1
2390,10,Prius v,Five,Wagon,1
2391,12,Frontier,S,King Cab,2
2392,9,Challenger,SRT8 392,Coupe,2
2393,5,F-350 Super Duty,XL,SuperCab,1
2394,5,F-150,XLT,SuperCrew,2
2395,23,WRX,Base,Sedan,2
2396,39,Cooper,Base,Convertible,2
2397,27,Mazda6,i Sport,Sedan,2
2398,15,Eclipse Spyder,GS-Sport,Convertible,1
2399,18,RS 5,quattro,Coupe,1
2400,18,TTS,quattro,Coupe,1
2401,18,A7,TDI Prestige quattro,Sedan,1
2402,13,3 Series,328d xDrive,Sedan,1
2403,12,Titan,SV,King Cab,1
2404,31,1500,ST,Crew Cab,1
2405,31,3500,Laramie Longhorn Limited Edition,Mega Cab,1
2406,11,Beetle,2.5L,Hatchback,1
2407,13,3 Series Gran Turismo,328i xDrive,Hatchback,1
2408,11,GLI,Autobahn,Sedan,2
2409,11,Passat,SE,Sedan,2
2410,1,Suburban,LT 2500,SUV,1
2411,5,Escape,XLT,SUV,2
2412,5,F-250 Super Duty,XLT,Regular Cab,1
2413,4,CR-Z,Base,Hatchback,2
2414,2,Sportage,Base,SUV,2
2415,2,Rio,Rio5 LX,Hatchback,1
2416,27,Mazdaspeed 3,Sport,Hatchback,2
2417,27,3,s Grand Touring,Sedan,1
2418,23,Impreza,2.5i Premium,Sedan,1
2419,23,Impreza,WRX STI,Sedan,2
2420,10,Tacoma,Base,Access Cab,2
2421,10,Matrix,Base,Hatchback,1
2422,38,TL,SH-AWD,Sedan,1
2423,38,RDX,SH-AWD,SUV,1
2424,29,XC90,3.2 R-Design,SUV,1
2425,11,Jetta,SE,Sedan,2
2426,7,Town and Country,Touring Plus,Minivan,1
2427,7,PT Cruiser,Classic,Wagon,1
2428,9,Ram Pickup 1500,ST,Quad Cab,2
2429,4,Civic,LX-S,Sedan,1
2430,24,GX 460,Premium,SUV,1
2431,12,370Z,Touring,Convertible,1
2432,23,Forester,2.5XT Limited,SUV,1
2433,11,CC,Sport,Sedan,1
2434,18,A5,quattro,Coupe,1
2435,11,Tiguan,Wolfsburg Edition 4Motion,SUV,1
2436,1,Corvette Stingray,Z51,Convertible,2
2437,16,CTS-V,Base,Sedan,2
2438,3,C-Class,C63 AMG,Sedan,1
2439,27,RX-8,Sport,Coupe,2
2440,27,CX-7,Sport,SUV,1
2441,12,Cube,1.8 Base,Wagon,1
2442,10,Corolla,XLE,Sedan,1
2443,13,5 Series,528xi,Sedan,2
2444,38,TL,Type-S,Sedan,1
2445,13,5 Series,535xi,Sedan,1
2446,1,Silverado 3500HD,LT1,Crew Cab,1
2447,1,Cobalt,LT,Sedan,2
2448,1,HHR,SS,Wagon,1
2449,5,Expedition EL,Limited,SUV,1
2450,37,Reno,Base,Hatchback,1
2451,5,Focus,ZX3 S,Hatchback,2
2452,19,Sierra 1500 Classic,SL1,Extended Cab,1
2453,4,Accord,Special Edition,Sedan,1
2454,26,Navigator L,Luxury,SUV,1
2455,27,MX-5 Miata,Touring,Convertible,1
2456,22,Sky,Base,Convertible,1
2457,35,911,Turbo,Coupe,2
2458,32,9-3,2.0T,Convertible,1
2459,18,A8,L quattro,Sedan,1
2460,1,Silverado 1500,LS,Regular Cab,2
2461,16,XLR,Base,Convertible,1
2462,1,Silverado 2500HD,LT3,Crew Cab,1
2463,9,Dakota,ST,Club Cab,2
2464,9,Charger,SRT-8,Sedan,1
2465,5,Focus,ZX5 SE,Hatchback,1
2466,19,Sierra 1500,SL2,Crew Cab,1
2467,19,Sierra 1500,SLE1,Regular Cab,1
2468,1,Spark,1LT,Hatchback,2
2469,3,CLK-Class,CLK500,Coupe,1
2470,3,R-Class,R500,Wagon,1
2471,18,A6,4.2 quattro,Sedan,1
2472,11,Jetta,Value Edition PZEV,Sedan,2
2473,1,Venture,LT Entertainer,Minivan,1
2474,3,CLK-Class,CLK500,Convertible,1
2475,22,ION,Red Line,Coupe,1
2476,13,X5,4.8is,SUV,1
2477,7,Crossfire,Base,Hatchback,2
2478,7,Concorde,Limited,Sedan,1
2479,3,E-Class,E500 4MATIC,Sedan,1
