mod_id,mod_mrc_id,model,trim,body,mod_trm_id
2246,7,F-150 Heritage,XLT,SuperCab,1
2247,14,Patriot,Latitude,SUV,1
2248,14,Grand Cherokee,Summit,SUV,1
2249,7,Ranger,Edge,SuperCab,1
2250,7,Mustang,Mach 1 Premium,Coupe,1
2251,7,Focus,SVT,Hatchback,2
2252,32,Sierra 2500HD,SLE,Extended Cab,1
2253,32,Envoy XUV,SLT,SUV,1
2254,11,Elantra,GT,Sedan,1
2255,31,accord,ex v-6,sedan,1
2256,31,Element,EX,SUV,2
2257,11,Santa Fe,Base,SUV,1
2258,31,CR-V,EX,SUV,2
2259,21,X-Type,3,Sedan,1
2260,45,Rodeo,S,SUV,1
2261,45,Ascender,S 5-Passenger,SUV,1
2262,14,Liberty,Renegade,SUV,2
2263,20,Town Car,Signature,Sedan,1
2264,17,Mazda6,i,Sedan,2
2265,10,IS 300,Base,Sedan,1
2266,17,Mazda6,s,Wagon,1
2267,20,Aviator,Ultimate,SUV,1
2268,19,Freelander,SE,SUV,1
2269,17,Tribute,ES-V6,SUV,1
2270,16,Lancer,LS,Sedan,1
2271,15,SL-Class,SL600,Convertible,1
2272,15,SLK-Class,SLK230,Convertible,1
2273,16,Eclipse,GTS,Hatchback,2
2274,15,S-Class,S500 4MATIC,Sedan,1
2275,15,CL-Class,CL55 AMG,Coupe,1
2276,39,Grand Marquis,LS Ultimate,Sedan,1
2277,4,Sentra,1.8,Sedan,1
2278,36,Grand Am,GT,Sedan,1
2279,4,Frontier,XE-V6,King Cab,1
2280,36,Bonneville,SLE,Sedan,1
2281,4,Titan,SE,King Cab,1
2282,4,Sentra,SE-R,Sedan,2
2283,37,ION,Red Line,Coupe,2
2284,24,Outback,H6-3.0 L.L. Bean Edition,Wagon,1
2285,42,XL-7,EX,SUV,1
2286,37,L300,1,Sedan,1
2287,24,Outback,Base,Wagon,1
2288,36,Sunfire,Base,Coupe,2
2289,36,Sunfire,Base,Coupe,1
2290,36,Grand Prix,GT2,Sedan,1
2291,22,Passat,GLS 1.8T 4Motion,Wagon,1
2292,22,Jetta,GLI 1.8T,Sedan,1
2293,22,Jetta,GLI VR6,Sedan,2
2294,23,Tacoma,PreRunner V6,Xtracab,1
2295,23,Camry Solara,SLE,Convertible,1
2296,22,Passat,GL 1.8T,Sedan,2
2297,22,Jetta,GLI 1.8T,Sedan,2
2298,23,MR2 Spyder,Base,Convertible,1
2299,22,Passat,GLX,Wagon,1
2300,3,C70,HPT,Convertible,1
2301,23,Matrix,XRS,Wagon,1
2302,3,S80,2.5T,Sedan,1
2303,6,A4,3,Sedan,1
2304,2,3 Series,330i,Sedan,2
2305,9,TL,3.2 Type-S,Sedan,1
2306,6,RS 6,quattro,Sedan,1
2307,1,Optima,LX Hybrid,Sedan,1
2308,5,Venture,LT,Minivan,1
2309,5,S-10,Base,Extended Cab,1
2310,5,S-10,Base,Regular Cab,1
2311,27,Neon,SXT,Sedan,2
2312,7,Escape,XLT Popular,SUV,1
2313,7,Explorer,XLT Sport,SUV,1
2314,7,Focus,LX,Sedan,1
2315,7,Explorer Sport,XLS,SUV,1
2316,7,Focus,SE,Wagon,1
2317,31,Civic,Hybrid,Sedan,2
2318,7,Thunderbird,Deluxe,Convertible,1
2319,32,Yukon XL,2500 SLE,SUV,1
2320,7,Taurus,LX,Sedan,1
2321,11,Accent,GL,Sedan,2
2322,21,S-Type,R,Sedan,1
2323,17,Protege5,Base,Wagon,2
2324,17,MX-5 Miata,Base,Convertible,2
2325,1,Spectra,Base,Sedan,2
2326,20,Navigator,Premium,SUV,1
2327,1,Spectra,Base,Sedan,1
2328,1,Optima,SE,Sedan,1
2329,17,Mazda6,s,Sedan,2
2330,20,Town Car,Executive,Sedan,1
2331,16,Montero Sport,LS,SUV,1
2332,16,Montero Sport,XLS,SUV,1
2333,16,Diamante,LS,Sedan,1
2334,39,Mountaineer,Luxury,SUV,1
2335,16,Outlander,LS,SUV,1
2336,15,C-Class,C320 Sport,Sedan,1
2337,36,Bonneville,SSEi,Sedan,1
2338,41,9-3,SE,Convertible,1
2339,41,9-5,Arc 3.0t,Sedan,1
2340,37,L-Series,L200,Sedan,1
2341,4,Frontier,SE-V6,Crew Cab,1
2342,22,New Beetle,GL 1.8T,Hatchback,1
2343,23,Celica,GT,Hatchback,2
2344,22,New Beetle,GL 1.8T,Hatchback,2
2345,23,ECHO,Base,Sedan,1
2346,24,Baja,Base,Crew Cab,1
2347,24,Legacy,L,Wagon,1
2348,22,Passat,GL,Sedan,2
2349,22,Jetta,GLS 1.8T,Sedan,1
2350,6,A4,1.8T Avant quattro,Wagon,2
2351,3,S40,Base,Sedan,1
2352,2,3 Series,330Ci,Convertible,2
2353,2,5 Series,530i,Sedan,2
2354,1,Rio,EX,Sedan,1
2355,2,Z3,2.5i,Convertible,1
2356,8,Seville,STS,Sedan,1
2357,27,Dakota,SLT,Quad Cab,2
2358,5,Prizm,Base,Sedan,1
2359,5,TrailBlazer,LTZ,SUV,1
2360,5,TrailBlazer,EXT LT,SUV,1
2361,5,Venture,Warner Brothers,Minivan,1
2362,27,Grand Caravan,eL,Minivan,1
2363,7,Explorer Sport Trac,Choice,Crew Cab,1
2364,7,Escape,XLS Choice,SUV,1
2365,7,Escape,XLT Choice,SUV,1
2366,7,Excursion,XLT,SUV,1
2367,27,Grand Caravan,eX,Minivan,1
2368,27,Grand Caravan,Sport,Minivan,1
2369,27,Grand Caravan,ES,Minivan,1
2370,27,Stratus,R/T,Coupe,1
2371,7,Windstar,LX,Minivan,1
2372,7,Windstar,LX Standard,Minivan,1
2373,7,Focus,ZTS,Sedan,1
2374,7,Focus,ZX5,Hatchback,1
2375,32,Sierra 1500,Denali,Extended Cab,1
2376,7,Focus,ZTW,Wagon,1
2377,7,Taurus,SEL Deluxe,Sedan,1
2378,7,Mustang,GT Deluxe,Convertible,2
2379,7,Focus,SE Comfort,Sedan,1
2380,7,Windstar,SE,Minivan,1
2381,31,Accord,SE,Coupe,1
2382,14,Grand Cherokee,Sport,SUV,1
2383,15,C-Class,C240,Sedan,1
2384,4,Altima,2.5 SL,Sedan,2
2385,17,Protege,DX,Sedan,1
2386,15,CLK-Class,CLK430,Coupe,1
2387,15,E-Class,E430,Sedan,1
2388,36,Firebird,Base,Hatchback,1
2389,43,Alero,GL2,Sedan,1
2390,43,Alero,GL2,Coupe,1
2391,26,911,Turbo,Coupe,2
2392,36,Bonneville,SE,Sedan,1
2393,43,Aurora,3.5,Sedan,1
2394,26,911,Carrera,Convertible,2
2395,37,S-Series,SC2,Coupe,2
2396,43,Silhouette,GLS,Minivan,1
2397,37,S-Series,SC1,Coupe,2
2398,36,Grand Prix,GT,Coupe,1
2399,22,Passat,GLS 1.8T,Sedan,2
2400,22,Passat,GLS V6 4Motion,Wagon,1
2401,22,Passat,GLX 4Motion,Wagon,1
2402,23,Sienna,LE,Minivan,1
2403,3,C70,HT,Convertible,1
2404,22,New Beetle,GLS 1.8T,Hatchback,1
2405,23,Celica,GT,Hatchback,1
2406,3,S80,2.9,Sedan,1
2407,2,X5,3.0i,SUV,2
2408,6,A4,2.8 quattro,Sedan,1
2409,5,Astro,Base,Minivan,1
2410,6,TT,225hp quattro,Convertible,2
2411,2,3 Series,325i,Sedan,2
2412,2,3 Series,325Ci,Coupe,2
2413,17,Mazda3,i Grand Touring,Sedan,1
2414,10,GX 460,Luxury,SUV,1
2415,38,Quattroporte,S Q4,Sedan,1
2416,29,Sebring,LXi,Coupe,1
2417,5,Venture,Warner Bros.,Minivan,1
2418,29,Sebring,LXi,Sedan,1
2419,27,Dakota,Base,Club Cab,1
2420,7,Explorer Sport Trac,Base,Crew Cab,1
2421,7,Crown Victoria,Base,Sedan,1
2422,7,Econoline Wagon,E-150 XLT,Van,1
2423,7,Escort,ZX2,Coupe,1
2424,7,Focus,ZTS,Sedan,2
2425,7,Windstar,SEL,Minivan,1
2426,31,Accord,Value Package,Sedan,1
2427,11,Tiburon,Base,Hatchback,2
2428,17,626,LX V6,Sedan,1
2429,17,MX-5 Miata,Base,Convertible,1
2430,10,GS 430,Base,Sedan,1
2431,39,Sable,LS,Sedan,1
2432,39,Sable,LS Premium,Sedan,1
2433,29,Prowler,Base,Convertible,1
2434,16,Montero,XLS,SUV,1
2435,36,Aztek,Base,SUV,1
2436,16,Eclipse,RS,Hatchback,2
2437,43,Alero,GLS,Sedan,1
2438,4,Maxima,SE 20th Anniversary,Sedan,1
2439,15,M-Class,ML55 AMG,SUV,1
2440,22,Cabrio,GLS,Convertible,1
2441,22,Jetta,GLS Wolfsburg Edition 1.8T,Sedan,2
2442,37,S-Series,SW2,Wagon,1
2443,24,Forester,L,Wagon,1
2444,3,V70,2.4M,Wagon,1
2445,9,Integra,GS,Hatchback,1
2446,2,3 Series,328Ci,Coupe,1
2447,9,Integra,LS,Hatchback,2
2448,29,Cirrus,LXi,Sedan,1
2449,7,Contour,SE,Sedan,1
2450,27,Intrepid,Base,Sedan,1
2451,29,Sebring,JX,Convertible,1
2452,31,Accord,EX V6,Coupe,1
2453,7,Mustang,Base,Convertible,1
2454,32,Yukon XL,1500 SLT,SUV,1
2455,7,Ranger,XLT,Extended Cab,1
2456,31,CR-V,LX,SUV,2
2457,11,Tiburon,Base,Hatchback,1
2458,19,Range Rover,4.6 Vitesse,SUV,1
2459,10,LX 470,Base,SUV,1
2460,15,E-Class,E350 4MATIC,Coupe,1
2461,15,C-Class,C63 AMG,Sedan,1
2462,15,E-Class,E350 Sport 4MATIC,Sedan,1
2463,15,C-Class,C350 4MATIC,Coupe,1
2464,37,L-Series,LS1,Sedan,1
2465,43,Alero,GLS,Coupe,1
2466,4,Altima,GXE,Sedan,1
2467,36,Grand Am,GT,Coupe,1
2468,4,Frontier,XE,Extended Cab,1
2469,4,Pathfinder,XE,SUV,1
2470,37,L-Series,LS2,Sedan,1
2471,43,Alero,GX,Sedan,1
2472,24,Impreza,Outback Sport,Wagon,1
2473,16,Mirage,DE,Coupe,1
2474,6,A6,2.8 quattro,Sedan,1
2475,3,S70,Base,Sedan,1
2476,8,DeVille,Concours,Sedan,1
2477,2,Z3,2.3,Convertible,2
2478,8,Catera,Base,Sedan,1
2479,22,Cabrio,GL,Convertible,2
2480,22,Jetta,GLS 1.8T,Sedan,2
2481,27,Ram Pickup 1500,Laramie SLT,Regular Cab,1
2482,5,Express Cargo,G1500,Van,1
2483,5,Cavalier,Z24,Coupe,1
2484,5,Blazer,LT,SUV,1
2485,7,Escort,LX,Sedan,2
2486,31,Accord,LX V6,Coupe,1
2487,7,Mustang SVT Cobra,Base,Coupe,2
2488,7,Ranger,XLT,Regular Cab,2
2489,32,Suburban,1500 SLT,SUV,1
2490,31,Passport,EX,SUV,1
2491,15,E-Class,E320 4MATIC,Sedan,1
2492,4,Altima,XE,Sedan,1
2493,15,S-Class,S320 SWB,Sedan,1
2494,17,Protege,LX,Sedan,2
2495,1,Sportage,Base,SUV,1
2496,4,Sentra,XE,Sedan,2
2497,39,Sable,LS,Wagon,1
2498,39,Cougar,V6,Hatchback,1
2499,9,RL,3.5 Premium,Sedan,1
2500,8,DeVille,D'elegance,Sedan,1
2501,8,Eldorado,Base,Coupe,1
2502,22,Jetta,GL (1999.5),Sedan,1
2503,5,C/K 1500 Series,Silverado,Extended Cab,1
2504,23,RAV4,Base,SUV,2
2505,27,Ram Pickup 1500,WS,Regular Cab,1
2506,45,Rodeo,LS,SUV,1
2507,19,Discovery,LE,SUV,1
2508,15,SLK-Class,SLK230 Kompressor,Convertible,1
2509,17,626,DX,Sedan,1
2510,21,XK-Series,XK8,Convertible,1
2511,43,Bravada,Base,SUV,1
2512,7,Crown Victoria,LX,Sedan,1
2513,23,Corolla,VE,Sedan,1
2514,12,Century,Custom,Sedan,1
2515,9,CL,2.2,Coupe,1
2516,2,3 Series,318i,Sedan,1
2517,7,Taurus,GL,Wagon,1
2518,36,Grand Prix,GTP,Coupe,1
2519,7,F-150,XL,Extended Cab,2
2520,16,Mirage,ES,Hatchback,2
2521,16,Mirage,DE,Hatchback,1
2522,16,Outlander,GT,SUV,1
2523,16,Mirage,ES,Hatchback,1
2524,15,SLK-Class,SLK250,Convertible,1
2525,16,Lancer,SE,Sedan,1
2526,16,Mirage,DE,Hatchback,2
2527,15,Sprinter,2500 144 WB Cargo,Van,1
2528,15,S-Class,S63 AMG 4MATIC,Sedan,1
2529,17,B-Series Pickup,B2300,Regular Cab,1
2530,14,Cherokee,Country,SUV,1
2531,10,SC 300,Base,Coupe,1
2532,5,Lumina,Base,Sedan,1
2533,2,Z3,1.9,Convertible,1
2534,4,Truck,Base,Regular Cab,2
2535,12,Century,Limited,Sedan,1
2536,27,Ram Pickup 1500,LT,Regular Cab,1
2537,15,S-Class,S420,Sedan,1
2538,8,Seville,Base,Sedan,1
2539,15,E-Class,E420,Sedan,1
2540,23,Pickup,DX V6,Extended Cab,2
2541,15,E-Class,E320,Convertible,1
2542,15,500-Class,500SL,Convertible,1
2543,23,Corolla,Deluxe,Sedan,1
2544,23,Camry,Deluxe,Sedan,1
2545,14,Cherokee,Laredo,SUV,1
2546,4,Versa,1.6 SL,Sedan,1
2547,14,Wrangler,Unlimited Freedom Edition,SUV,1
2548,4,Murano CrossCabriolet,Base,SUV,1
2549,4,GT-R,Track Edition,Coupe,1
2550,4,Versa Note,1.6 SV,Hatchback,2
2551,4,Versa,1.6 SV,Sedan,2
2552,33,1500,Tradesman,Regular Cab,1
2553,33,1500,Tradesman,Quad Cab,1
2554,26,Cayman,S,Coupe,1
2555,24,Impreza,2.0i Premium PZEV,Hatchback,1
2556,24,Impreza,2.0i PZEV,Sedan,1
2557,24,XV Crosstrek,Premium,SUV,1
2558,24,Forester,2.5i Premium PZEV,SUV,1
2559,33,3500,Laramie Longhorn,Crew Cab,1
2560,24,Forester,2.5i Touring PZEV,SUV,1
2561,23,4Runner,Trail,SUV,1
2562,24,Forester,2.5i Limited PZEV,SUV,1
2563,23,RAV4,LE,SUV,1
2564,23,Yaris,SE,Hatchback,1
2565,23,Yaris,SE,Hatchback,2
2566,22,Jetta Hybrid,Base,Sedan,1
2567,23,Corolla,S Plus,Sedan,1
2568,23,Tundra,Platinum,CrewMax Cab,1
2569,23,Tundra,1794,CrewMax Cab,1
2570,23,Tundra,1794 FFV,CrewMax Cab,1
2571,23,Corolla,LE Plus,Sedan,1
2572,23,Tundra,Limited FFV,Double Cab,1
2573,6,A6,3.0T Premium Plus quattro,Sedan,1
2574,9,TL,Advance Package,Sedan,1
2575,6,A5,2.0T Premium quattro,Coupe,2
2576,6,allroad,Premium Plus quattro,Wagon,1
2577,6,S7,Prestige quattro,Sedan,1
2578,6,A4,2.0T Prestige quattro,Sedan,1
2579,6,A8,3.0T quattro,Sedan,1
2580,6,A5,2.0T Premium,Convertible,1
2581,6,A6,2.0T Premium,Sedan,1
2582,9,TSX,Technology Package,Sedan,1
2583,2,7 Series,750i xDrive,Sedan,1
2584,2,X1,xDrive28i,SUV,1
2585,2,7 Series,740Li xDrive,Sedan,1
2586,2,6 Series Gran Coupe,640i,Sedan,1
2587,12,Regal,Premium 1,Sedan,1
2588,8,ATS,Premium,Sedan,1
2589,12,Encore,Leather,SUV,1
2590,12,Verano,Leather Group,Sedan,1
2591,12,Verano,Convenience Group,Sedan,1
2592,12,Regal,Premium 1 Turbo,Sedan,1
2593,12,Encore,Convenience,SUV,1
2594,2,5 Series,ActiveHybrid 5,Sedan,1
2595,12,Verano,Base,Sedan,1
2596,8,XTS,Premium,Sedan,1
2597,5,Black Diamond Avalanche,LTZ,Crew Cab,1
2598,5,Camaro,ZL1,Coupe,2
2599,5,Camaro,SS,Coupe,1
2600,5,Camaro,ZL1,Convertible,1
2601,5,Camaro,ZL1,Convertible,2
2602,8,XTS,Luxury,Sedan,1
2603,5,Black Diamond Avalanche,LT,Crew Cab,1
2604,5,Camaro,SS,Convertible,1
2605,6,A6,2.0T Premium quattro,Sedan,1
2606,2,3 Series,328i xDrive SULEV,Sedan,1
2607,2,4 Series,428i,Coupe,1
2608,6,A6,2.0T Premium Plus,Sedan,1
2609,9,RLX,Technology Package,Sedan,1
2610,6,Q7,TDI Premium Plus quattro,SUV,1
2611,2,2 Series,228i,Coupe,1
2612,6,A6,2.0T Premium Plus quattro,Sedan,1
2613,6,A6,TDI Premium Plus quattro,Sedan,1
2614,5,Malibu,Eco,Sedan,1
2615,5,Spark,1LT,Hatchback,2
2616,5,Sonic,LS,Sedan,1
2617,5,Sonic,LT,Sedan,2
2618,5,Spark,LS,Hatchback,1
2619,29,200,S,Convertible,1
2620,27,Dart,Limited,Sedan,1
2621,27,Dart,Limited,Sedan,2
2622,28,500,Pop,Hatchback,1
2623,7,Expedition,EL XLT,SUV,1
2624,7,Focus,Electric,Hatchback,1
2625,7,Fiesta,Titanium,Hatchback,2
2626,7,Fiesta,Titanium,Hatchback,1
2627,7,Fiesta,S,Hatchback,1
2628,7,Focus,SE,Hatchback,2
2629,2,M6 Gran Coupe,Base,Sedan,1
2630,8,ATS,Standard,Sedan,1
2631,12,Regal,Base,Sedan,1
2632,7,Fusion Hybrid,Titanium,Sedan,1
2633,7,Taurus,SHO,Sedan,1
2634,32,Sierra 3500HD,SLT,Crew Cab,1
2635,32,Sierra 2500HD,Denali,Crew Cab,1
2636,31,Pilot,EX-L w/Navigation,SUV,1
2637,31,Civic,Hybrid PZEV,Sedan,1
2638,11,Elantra GT,Base,Hatchback,2
2639,11,Elantra Coupe,GS PZEV,Elantra Coupe,2
2640,11,Genesis Coupe,2.0T,Genesis Coupe,1
2641,11,Genesis Coupe,2.0T,Genesis Coupe,2
2642,11,Veloster,Base,Hatchback,2
2643,1,Forte,Koup EX,Koup,2
2644,20,MKZ,Hybrid,Sedan,1
2645,17,Mazdaspeed3,Touring,Hatchback,2
2646,18,Cooper Paceman,S ALL4,Hatchback,2
2647,8,XTS,Vsport Platinum,Sedan,1
2648,5,Silverado 1500,LTZ,Double Cab,1
2649,5,Silverado 1500,High Country,Crew Cab,1
2650,15,CLS-Class,CLS550 4MATIC,Sedan,1
2651,15,E-Class,E350 Sport BlueTEC,Sedan,1
2652,15,Sprinter,2500 144 WB Crew,Van,1
2653,16,Lancer Sportback,GT,Hatchback,1
2654,16,Lancer,GT,Sedan,2
2655,4,Sentra,SL,Sedan,1
2656,4,Quest,SL,Minivan,1
2657,4,Sentra,SR,Sedan,2
2658,4,Titan,SV,Crew Cab,1
2659,34,fortwo,pure coupe,Hatchback,1
2660,24,Legacy,2.5i PZEV,Sedan,1
2661,33,C/V Tradesman,Base,Minivan,1
2662,33,1500,Tradesman,Crew Cab,1
2663,26,Panamera,GTS,Sedan,1
2664,33,3500,Laramie Longhorn Edition,Crew Cab,1
2665,24,Impreza,2.0i Sport Limited PZEV,Hatchback,1
2666,24,BRZ,Limited,Coupe,2
2667,24,Impreza WRX,STI,Hatchback,2
2668,24,Forester,2.5X Premium PZEV,SUV,2
2669,24,Forester,2.5X PZEV,SUV,1
2670,46,Model S,Performance,Sedan,1
2671,42,SX4,LE Popular Package,Sedan,2
2672,23,Tacoma,V6,Double Cab,2
2673,23,Sienna,L 7-Passenger,Minivan,1
2674,23,RAV4,XLE,SUV,1
2675,23,Tacoma,Base,Double Cab,1
2676,23,Tundra,Tundra FFV,CrewMax Cab,1
2677,23,Prius c,One,Hatchback,1
2678,22,GTI,Driver's Edition PZEV,Hatchback,2
2679,22,CC,VR6 4Motion Executive,Sedan,1
2680,22,Passat,V6 SE,Sedan,1
2681,22,Golf R,Base,Hatchback,2
2682,22,Tiguan,S 4Motion,SUV,1
2683,22,Touareg,VR6 Executive,SUV,1
2684,22,Passat,Wolfsburg Edition,Sedan,1
2685,9,TSX Sport Wagon,Technology Package,TSX Sport Wagon,1
2686,6,A3,2.0 TDI Premium,Wagon,1
2687,9,TL,SH-AWD w/Technology Package,Sedan,1
2688,9,TL,SH-AWD w/Advance Package,Sedan,1
2689,9,TSX,Special Edition,Sedan,2
2690,5,Corvette Stingray,Base,Coupe,1
2691,5,Corvette Stingray,Z51,Coupe,2
2692,6,TTS,Premium Plus quattro,Convertible,1
2693,6,S4,Premium Plus quattro,Sedan,2
2694,2,3 Series,328i xDrive,Wagon,1
2695,2,6 Series,650i xDrive,Coupe,1
2696,8,CTS-V Coupe,Base,CTS-V Coupe,2
2697,8,CTS Coupe,Base,CTS Coupe,1
2698,12,LaCrosse,Premium I Group,Sedan,1
2699,12,LaCrosse,Premium II Group,Sedan,1
2700,5,Captiva Sport,1LS Fleet,SUV,1
2701,5,Colorado,1LT,Crew Cab,1
2702,5,Colorado,2LT,Crew Cab,1
2703,29,200,Touring,Convertible,1
2704,5,Sonic,LT,Hatchback,2
2705,5,Sonic,LS,Hatchback,2
2706,27,Journey,American Value Package,SUV,1
2707,28,500,Sport,Hatchback,1
2708,27,Challenger,SRT8 392,Coupe,2
2709,28,500,Lounge,Hatchback,1
2710,7,F-350 Super Duty,King Ranch,Crew Cab,1
2711,7,Fiesta,S,Sedan,2
2712,7,Focus,BEV,Hatchback,1
2713,5,Spark,LS,Hatchback,2
2714,5,SS,Base,Sedan,1
2715,31,Crosstour,EX,Hatchback,1
2716,11,Genesis,5,Sedan,1
2717,11,Sonata,GLS PZEV,Sedan,1
2718,1,Optima,EX Turbo,Sedan,1
2719,14,Liberty,Limited Jet,SUV,1
2720,1,Rio,SX,Sedan,1
2721,1,Forte,Koup SX,Koup,1
2722,29,200,Limited,Convertible,1
2723,19,LR2,Base,SUV,1
2724,10,IS 250 C,Base,Convertible,1
2725,17,Mazda6,i Touring Plus,Sedan,1
2726,17,6,s Touring Plus,Sedan,1
2727,18,Cooper Countryman,Base,Wagon,2
2728,17,Mazdaspeed 3,Touring,Hatchback,2
2729,17,Mazda3,s Touring,Hatchback,2
2730,15,Sprinter,2500 170 WB Cargo,Van,1
2731,16,i-MiEV,ES,Hatchback,1
2732,4,Juke,SL,Hatchback,1
2733,4,Frontier,SV,King Cab,1
2734,4,Frontier,PRO-4X,King Cab,1
2735,4,Frontier,S,Crew Cab,1
2736,4,Quest,S,Minivan,1
2737,4,Titan,PRO-4X,Crew Cab,1
2738,4,Xterra,Pro-4X,SUV,2
2739,26,911,Carrera Black Edition,Coupe,1
2740,26,911,Carrera Black Edition,Convertible,1
2741,1,Forte,SX,Sedan,2
2742,24,Forester,2.5X,SUV,2
2743,4,Armada,Titanium,SUV,1
2744,22,Jetta,Limited Edition,Sedan,1
2745,23,Prius,IV,Hatchback,1
2746,2,X3,xDrive30i,SUV,1
2747,5,Tahoe,LT2 XFE,SUV,1
2748,21,XF,Luxury,Sedan,1
2749,4,370Z,Touring,Coupe,1
2750,15,SL-Class,SL63 AMG,Convertible,1
2751,27,Caliber,SRT4,Wagon,2
2752,30,F430,Spider F1,Convertible,1
2753,40,H3,Base,SUV,2
2754,1,Spectra,Spectra5 SX,Wagon,1
2755,17,Mazda6,i Sport Value Edition,Sedan,1
2756,15,E-Class,E320 BLUETEC,Sedan,1
2757,36,Torrent,GXP,SUV,1
2758,37,Astra,XE,Hatchback,2
2759,37,Astra,XE,Hatchback,1
2760,22,R32,Base,Hatchback,1
2761,5,Silverado 3500HD,LT1,Crew Cab,1
2762,5,Malibu Maxx,LS Fleet,Hatchback,1
2763,21,XK-Series,XK,Convertible,1
2764,15,C-Class,C350 Luxury,Sedan,1
2765,22,Jetta,Wolfsburg Edition,Sedan,2
2766,5,Silverado 1500,LS,Regular Cab,1
2767,7,Fusion,S,Sedan,2
2768,16,Raider,Duro Cross V8,Extended Cab,1
2769,5,Colorado,Z85,Extended Cab,1
2770,7,F-150,Lariat,SuperCab,2
2771,6,A6,2.7T quattro,Sedan,1
2772,5,Silverado 2500,LS,Crew Cab,1
2773,2,3 Series,325Ci,Coupe,1
2774,7,Escape,XLS Popular,SUV,1
2775,4,Sentra,SE-R Spec V,Sedan,1
2776,4,Xterra,SE S/C,SUV,1
2777,22,Passat,GL,Wagon,2
2778,6,A6,3,Sedan,1
2779,7,Explorer Sport Trac,Premium,Crew Cab,1
2780,13,I35,Base,Sedan,1
2781,24,Impreza,TS,Wagon,1
2782,13,Q45,Luxury,Sedan,1
2783,36,Firebird,Trans Am,Hatchback,1
2784,37,L-Series,L100,Sedan,1
2785,43,Intrigue,GL,Sedan,1
2786,3,V70,T5,Wagon,1
2787,5,Blazer,Base,SUV,1
2788,3,V70,R,Wagon,1
2789,3,S70,GLT,Sedan,1
2790,31,Civic,DX,Hatchback,2
2791,43,Cutlass Supreme,SL,Coupe,1
2792,15,CLA-Class,CLA250 4MATIC,Sedan,1
2793,33,1500,Longhorn,Crew Cab,1
2794,23,Corolla,LE Eco,Sedan,1
2795,5,Camaro,ZL1,Coupe,1
2796,2,3 Series,320i xDrive,Sedan,1
2797,32,Terrain,Denali,SUV,1
2798,31,Ridgeline,Sport,Crew Cab,1
2799,26,911,Carrera 4S,Coupe,1
2800,4,Quest,SV,Minivan,1
2801,24,BRZ,Premium,Coupe,2
2802,33,3500,Tradesman,Crew Cab,1
2803,2,3 Series,335is,Convertible,2
2804,2,Z4,sDrive35i,Convertible,1
2805,8,CTS Wagon,Premium,CTS Wagon,1
2806,8,SRX,Premium,SUV,1
2807,27,Challenger,SRT8 392,Coupe,1
2808,7,Escape,Hybrid,SUV,1
2809,7,Mustang,V6,Convertible,2
2810,31,Odyssey,Touring Elite,Minivan,1
2811,10,IS 350 C,Base,Convertible,1
2812,15,E-Class,E550 Sport 4MATIC,Sedan,1
2813,16,i-MiEV,SE,Hatchback,1
2814,23,Highlander,SE,SUV,1
2815,2,5 Series Gran Turismo,550i xDrive,Hatchback,1
2816,14,Wrangler,Unlimited 70th Anniversary,SUV,1
2817,16,Eclipse,GS-Sport,Hatchback,1
2818,23,Sequoia,Platinum FFV,SUV,1
2819,23,Tacoma,V6,Access Cab,1
2820,5,Silverado 3500HD,Work Truck,Crew Cab,1
2821,33,1500,Laramie,Quad Cab,1
2822,3,XC60,3.2 R-Design,SUV,1
2823,23,Sienna,LE 7-Passenger Mobility Auto Access,Minivan,2
2824,6,A5,3.2 Premium Plus quattro,Coupe,1
2825,23,Sequoia,Limited FFV,SUV,1
2826,8,CTS Wagon,Performance,CTS Wagon,1
2827,5,Silverado 1500,LT,Regular Cab,1
2828,29,300,Limited Fleet,Sedan,1
2829,29,Town and Country,Touring Plus,Minivan,1
2830,27,Ram Pickup 2500,SLT,Crew Cab,1
2831,7,Ranger,XLT,Regular Cab,1
2832,1,Rio,Base,Sedan,2
2833,17,CX-7,s Touring,SUV,1
2834,42,Grand Vitara,Limited,SUV,1
2835,22,Tiguan,Wolfsburg Edition 4Motion,SUV,1
2836,23,Prius,II,Hatchback,1
2837,23,Matrix,S,Hatchback,1
2838,6,Q7,4.2 Prestige quattro,SUV,1
2839,31,Accord,LX-S,Coupe,2
2840,32,Yukon,SLT1 XFE,SUV,1
2841,32,Sierra 2500HD,Work Truck,Crew Cab,1
2842,15,M-Class,ML320 BlueTEC,SUV,1
2843,23,Corolla,XRS,Sedan,1
2844,23,Corolla,XRS,Sedan,2
2845,22,Tiguan,SE 4Motion,SUV,1
2846,6,TT,2.0T,Convertible,1
2847,5,Colorado,LT,Extended Cab,1
2848,5,HHR,LS,Wagon,2
2849,5,Silverado 2500HD,LT2,Crew Cab,1
2850,5,Malibu Classic,LT,Sedan,1
2851,27,Sprinter Cargo,2500 144 WB,Van,1
2852,7,Mustang,Premium,Coupe,2
2853,31,Element,LX,SUV,1
2854,31,Pilot,Value Package,SUV,1
2855,13,EX35,Journey,SUV,1
2856,13,G37,Base,Coupe,2
2857,13,G37,Sport,Coupe,2
2858,31,Ridgeline,RTX,Crew Cab,1
2859,39,Sable,Base,Sedan,1
